transacao_id,imovel_id,bairro,tipo_imovel,area_m2,quartos,condicao,preco_total,preco_m2,comprador_id,comprador_cnpj,forma_pagamento,ano_transacao,mes_transacao,dias_no_mercado
TX-00206,IMO-00206,Maraponga,Apartamento,64,2,Usado,230141.96,3595.97,CPF-05785,,Financiamento,2022,9,85.0
TX-00207,IMO-00207,Fátima,Apartamento,98,4,Usado,670342.14,6840.23,CPF-05866,,Financiamento,2024,5,95.0
TX-00208,IMO-00208,Eusébio,Apartamento,72,4,Usado,477288.09,6629.0,CPF-07479,,À vista,2022,3,32.0
TX-00209,IMO-00209,Meireles,Casa,82,3,Novo,1201739.53,14655.36,CPF-00048,,À vista,2024,7,164.0
TX-00210,IMO-00210,Fátima,Apartamento,102,3,Novo,783260.74,7679.03,CPF-03542,,Financiamento,2024,4,5.0
TX-00211,IMO-00211,Maraponga,Apartamento,81,2,Usado,274607.89,3390.22,CPF-03177,,Financiamento,2024,1,92.0
TX-00212,IMO-00212,Eusébio,Flat/Studio,43,1,Usado,276212.57,6423.55,CPF-01217,,Financiamento,2024,5,12.0
TX-00213,IMO-00213,Caucaia,Apartamento,70,3,Novo,247523.14,3536.04,CPF-02398,,À vista,2023,1,86.0
TX-00214,IMO-00214,Parangaba,Apartamento,87,4,Usado,288540.62,3316.56,CPF-03750,,Financiamento,2023,8,5.0
TX-00215,IMO-00215,Papicu,Casa,131,3,Usado,828176.1,6321.95,CPF-05597,,À vista,2024,7,178.0
TX-00216,IMO-00216,Maraponga,Apartamento,96,2,Novo,415395.48,4327.04,CPF-03565,,Financiamento,2024,11,38.0
TX-00217,IMO-00217,Eusébio,Apartamento,94,2,Novo,666661.29,7092.14,CPF-00315,,Financiamento,2022,1,69.0
TX-00218,IMO-00218,Varjota,Apartamento,78,3,Usado,815475.93,10454.82,CPF-03489,,À vista,2024,8,143.0
TX-00219,IMO-00219,Parquelândia,Apartamento,53,3,Usado,320461.05,6046.43,CPF-03776,,Financiamento,2024,2,47.0
TX-00220,IMO-00220,Fátima,Flat/Studio,41,1,Novo,349570.34,8526.11,CPF-04114,,À vista,2023,6,39.0
TX-00221,IMO-00221,Varjota,Apartamento,110,2,Usado,1549560.94,14086.92,CPF-09016,,À vista,2024,5,29.0
TX-00222,IMO-00222,Edson Queiroz,Flat/Studio,51,1,Novo,412815.55,8094.42,CPF-03788,,Financiamento,2022,6,171.0
TX-00223,IMO-00223,Meireles,Apartamento,57,3,Usado,828885.66,14541.85,CPF-07328,,À vista,2024,6,136.0
TX-00224,IMO-00224,Aldeota,Apartamento,116,3,Novo,1150801.17,9920.7,CPF-03086,,À vista,2024,8,103.0
TX-00225,IMO-00225,Maracanaú,Casa,181,3,Novo,532029.3,2939.39,CPF-05857,,À vista,2022,6,55.0
TX-00226,IMO-00226,Maraponga,Apartamento,104,1,Usado,375667.31,3612.19,CPF-04276,,À vista,2024,7,156.0
TX-00227,IMO-00227,Parangaba,Apartamento,111,2,Usado,453572.61,4086.24,CPF-00728,,À vista,2023,4,31.0
TX-00228,IMO-00228,Cocó,Flat/Studio,29,1,Usado,217264.27,7491.87,CPF-03773,,À vista,2024,12,51.0
TX-00229,IMO-00229,Luciano Cavalcante,Casa,140,4,Usado,1397058.12,9978.99,CPF-06514,,Financiamento,2023,6,43.0
TX-00230,IMO-00230,Parangaba,Apartamento,54,3,Usado,233182.02,4318.19,CPF-06705,,À vista,2023,5,
TX-00231,IMO-00231,Parquelândia,Flat/Studio,45,1,Usado,265166.6,5892.59,CPF-07020,,À vista,2022,10,114.0
TX-00232,IMO-00232,Parquelândia,Flat/Studio,35,1,Usado,225069.36,6430.55,CPF-05026,,Financiamento,2023,1,93.0
TX-00233,IMO-00233,Luciano Cavalcante,Flat/Studio,34,1,Usado,280998.77,8264.67,CPF-05534,,À vista,2024,3,186.0
TX-00234,IMO-00234,Centro,Apartamento,30,3,Novo,205543.06,6851.44,CPF-01643,,À vista,2022,1,67.0
TX-00235,IMO-00235,Messejana,Apartamento,111,3,Usado,355765.12,3205.09,CPF-04491,,À vista,2024,3,113.0
TX-00236,IMO-00236,Caucaia,Apartamento,64,2,Usado,216496.53,3382.76,CPF-05437,,À vista,2023,3,111.0
TX-00237,IMO-00237,Luciano Cavalcante,Cobertura,236,3,Usado,1963312.14,8319.12,CPF-06309,,À vista,2022,8,90.0
TX-00238,IMO-00238,Edson Queiroz,Apartamento,61,3,Usado,404885.8,6637.47,CPF-05066,,Financiamento,2023,9,130.0
TX-00239,IMO-00239,Meireles,Apartamento,81,2,Usado,1054923.33,13023.74,CPF-01374,,Financiamento,2024,11,85.0
TX-00240,IMO-00240,Eusébio,Flat/Studio,29,1,Novo,206079.97,7106.21,CPF-04153,,À vista,2023,10,109.0
TX-00241,IMO-00241,Meireles,Apartamento,87,4,Usado,1068558.1,12282.28,CPF-07769,,Financiamento,2024,3,238.0
TX-00242,IMO-00242,Papicu,Apartamento,67,3,Usado,545655.06,8144.11,CPF-01679,,À vista,2023,8,5.0
TX-00243,IMO-00243,Luciano Cavalcante,Flat/Studio,34,1,Novo,310517.65,9132.87,CPF-00208,,À vista,2024,1,36.0
TX-00244,IMO-00244,Centro,Apartamento,84,2,Novo,520002.17,6190.5,CPF-03156,,À vista,2023,8,79.0
TX-00245,IMO-00245,Luciano Cavalcante,Cobertura,118,3,Usado,1008697.79,8548.29,CPF-00426,,À vista,2024,2,151.0
TX-00246,IMO-00246,Caucaia,Cobertura,144,3,Usado,448322.56,3113.35,CPF-06998,,À vista,2023,2,134.0
TX-00247,IMO-00247,Fátima,Cobertura,153,5,Novo,958025.54,6261.6,CPF-03811,,À vista,2023,1,166.0
TX-00248,IMO-00248,Montese,Flat/Studio,42,1,Usado,150100.8,3573.83,CPF-03922,,À vista,2024,10,5.0
TX-00249,IMO-00249,Aldeota,Apartamento,59,3,Usado,630759.91,10690.85,CPF-04009,,À vista,2022,6,32.0
TX-00250,IMO-00250,Papicu,Apartamento,86,3,Usado,610731.78,7101.53,CPF-03638,,À vista,2023,8,56.0
TX-00251,IMO-00251,Varjota,Apartamento,45,4,Usado,383232.95,8516.29,CPF-00852,,À vista,2023,8,49.0
TX-00252,IMO-00252,Parquelândia,Casa,141,4,Usado,1063162.76,7540.16,CPF-06160,,Financiamento,2024,10,101.0
TX-00253,IMO-00253,Aquiraz (Beach Park),Apartamento,109,2,Usado,880213.4,8075.35,CPF-02847,,À vista,2022,1,25.0
TX-00254,IMO-00254,Aquiraz (Beach Park),Casa,160,4,Novo,1131682.99,7073.02,CPF-06355,,À vista,2023,9,56.0
TX-00255,IMO-00255,Maracanaú,Apartamento,45,3,Usado,136834.75,3040.77,CPF-00387,,À vista,2022,7,31.0
TX-00256,IMO-00256,Centro,Flat/Studio,37,1,Usado,189487.13,5121.27,CPF-04408,,Financiamento,2023,10,6.0
TX-00257,IMO-00257,Luciano Cavalcante,Apartamento,87,2,Usado,661166.1,7599.61,CPF-03774,,À vista,2022,10,35.0
TX-00258,IMO-00258,Aquiraz (Beach Park),Apartamento,52,2,Novo,347177.83,6676.5,CPF-07111,,Financiamento,2023,12,26.0
TX-00259,IMO-00259,Eusébio,Apartamento,54,2,Usado,287785.7,5329.36,CPF-06891,,À vista,2024,2,176.0
TX-00260,IMO-00260,Cocó,Apartamento,91,2,Usado,787780.89,8656.93,CPF-06379,,À vista,2024,2,109.0
TX-00261,IMO-00261,Parangaba,Apartamento,76,3,Novo,395702.23,5206.61,CPF-00229,,À vista,2023,3,184.0
TX-00262,IMO-00262,Benfica,Apartamento,83,3,Usado,235409.42,2836.26,CPF-03397,,À vista,2023,12,40.0
TX-00263,IMO-00263,Aldeota,Apartamento,57,3,Usado,665624.93,11677.63,CPF-02094,,À vista,2024,9,107.0
TX-00264,IMO-00264,Papicu,Flat/Studio,31,1,Usado,154098.69,4970.93,CPF-07267,,Financiamento,2024,6,5.0
TX-00265,IMO-00265,Caucaia,Apartamento,83,3,Usado,293336.43,3534.17,CPF-03731,,À vista,2024,1,38.0
TX-00266,IMO-00266,Dionísio Torres,Casa,183,3,Usado,1839584.95,10052.38,CPF-09007,,À vista,2024,1,90.0
TX-00267,IMO-00267,Parangaba,Casa,67,3,Novo,320170.82,4778.67,CPF-04886,,À vista,2022,12,140.0
TX-00268,IMO-00268,Maracanaú,Flat/Studio,28,1,Usado,83474.51,2981.23,CPF-00720,,À vista,2024,7,89.0
TX-00269,IMO-00269,Benfica,Apartamento,124,3,Usado,652319.71,5260.64,CPF-02099,,À vista,2023,12,61.0
TX-00270,IMO-00270,Dionísio Torres,Apartamento,30,3,Novo,227522.5,7584.08,CPF-07541,,À vista,2024,4,5.0
TX-00271,IMO-00271,Papicu,Apartamento,104,3,Usado,718665.55,6910.25,CPF-03702,,À vista,2022,2,70.0
TX-00272,IMO-00272,Edson Queiroz,Apartamento,70,3,Novo,620098.76,8858.55,CPF-06028,,À vista,2022,9,110.0
TX-00273,IMO-00273,Parangaba,Casa,149,4,Usado,706718.02,4743.07,CPF-07518,,À vista,2023,5,106.0
TX-00274,IMO-00274,Aldeota,Apartamento,88,1,Usado,943610.89,10722.85,CPF-00057,,À vista,2024,5,81.0
TX-00275,IMO-00275,Caucaia,Apartamento,66,3,Usado,136198.55,2063.61,CPF-03011,,À vista,2022,10,214.0
TX-00276,IMO-00276,Centro,Apartamento,58,2,Usado,353703.43,6098.34,CPF-07824,,À vista,2022,12,64.0
TX-00277,IMO-00277,Montese,Casa,171,3,Usado,775867.65,4537.24,CPF-06650,,À vista,2024,1,130.0
TX-00278,IMO-00278,Parquelândia,Flat/Studio,38,1,Usado,206980.25,5446.85,CPF-00489,,À vista,2022,3,91.0
TX-00279,IMO-00279,Aldeota,Apartamento,74,3,Usado,763576.62,10318.6,CPF-01768,,À vista,2023,6,105.0
TX-00280,IMO-00280,Messejana,Apartamento,89,2,Novo,321078.44,3607.62,CPF-07925,,Financiamento,2023,5,111.0
TX-00281,IMO-00281,Meireles,Apartamento,54,3,Novo,643072.99,11908.76,CPF-05453,,À vista,2024,12,145.0
TX-00282,IMO-00282,Parquelândia,Apartamento,47,2,Usado,263195.76,5599.91,CPF-00543,,À vista,2024,8,170.0
TX-00283,IMO-00283,Varjota,Apartamento,81,3,Usado,691970.05,8542.84,CPF-05188,,À vista,2024,6,136.0
TX-00284,IMO-00284,Montese,Casa,99,4,Novo,453521.3,4581.02,CPF-02754,,À vista,2023,12,5.0
TX-00285,IMO-00285,Parangaba,Apartamento,62,2,Novo,231264.7,3730.08,CPF-03846,,Financiamento,2022,3,31.0
TX-00286,IMO-00286,Meireles,Apartamento,55,3,Usado,651519.07,11845.8,CPF-00426,,À vista,2022,6,104.0
TX-00287,IMO-00287,Dionísio Torres,Apartamento,54,3,Usado,351646.37,6511.97,CPF-02405,,À vista,2023,3,14.0
TX-00288,IMO-00288,Cocó,Cobertura,193,3,Usado,2104860.84,10906.01,CPF-01957,,À vista,2023,6,34.0
TX-00289,IMO-00289,Parquelândia,Apartamento,103,2,Usado,634355.43,6158.79,CPF-06247,,Financiamento,2024,2,174.0
TX-00290,IMO-00290,Edson Queiroz,Flat/Studio,33,1,Usado,306719.77,9294.54,CPF-00184,,À vista,2024,9,123.0
TX-00291,IMO-00291,Maraponga,Apartamento,124,3,Usado,561490.81,4528.15,CPF-07325,,À vista,2023,10,146.0
TX-00292,IMO-00292,Eusébio,Apartamento,38,3,Novo,175526.22,4619.11,CPF-03573,,À vista,2024,10,51.0
TX-00293,IMO-00293,Luciano Cavalcante,Apartamento,91,1,Usado,892479.54,9807.47,CPF-06517,,À vista,2024,12,109.0
TX-00294,IMO-00294,Papicu,Cobertura,176,4,Usado,1408300.89,8001.71,CPF-06469,,Financiamento,2023,7,93.0
TX-00295,IMO-00295,Parquelândia,Apartamento,75,3,Usado,436407.76,5818.77,CPF-07239,,À vista,2024,10,101.0
TX-00296,IMO-00296,Aquiraz (Beach Park),Apartamento,76,2,Usado,477945.53,6288.76,CPF-02845,,Financiamento,2022,9,107.0
TX-00297,IMO-00297,Benfica,Casa,199,2,Usado,1150365.89,5780.73,CPF-07740,,À vista,2024,11,192.0
TX-00298,IMO-00298,Benfica,Apartamento,79,3,Usado,339113.1,4292.57,CPF-04525,,À vista,2024,6,235.0
TX-00299,IMO-00299,Varjota,Apartamento,121,3,Usado,845705.43,6989.3,CPF-00795,,Financiamento,2024,2,
TX-00300,IMO-00300,Messejana,Flat/Studio,31,1,Usado,132548.76,4275.77,CPF-06946,,Financiamento,2024,10,126.0
TX-00301,IMO-00301,Meireles,Apartamento,70,3,Novo,1002494.55,14321.35,CPF-04543,,Financiamento,2023,7,91.0
TX-00302,IMO-00302,Eusébio,Flat/Studio,32,1,Usado,158629.94,4957.19,CPF-05706,,À vista,2024,9,5.0
TX-00303,IMO-00303,Eusébio,Apartamento,68,2,Novo,480235.79,7062.29,CPF-01379,,Financiamento,2024,7,144.0
TX-00304,IMO-00304,Parquelândia,Apartamento,73,4,Novo,517121.23,7083.85,CPF-07738,,Financiamento,2024,8,5.0
TX-00305,IMO-00305,Edson Queiroz,Apartamento,56,3,Novo,483578.99,8635.34,CPF-00093,,Financiamento,2023,11,11.0
TX-00306,IMO-00306,Varjota,Cobertura,205,3,Novo,2005503.31,9782.94,CPF-04323,,Financiamento,2022,6,
TX-00307,IMO-00307,Montese,Apartamento,82,2,Usado,397457.47,4847.04,CPF-07571,,À vista,2022,2,137.0
TX-00308,IMO-00308,Meireles,Flat/Studio,23,1,Novo,343270.25,14924.79,CPF-00709,,À vista,2023,2,108.0
TX-00309,IMO-00309,Caucaia,Apartamento,80,4,Usado,203079.33,2538.49,CPF-06608,,À vista,2023,8,158.0
TX-00310,IMO-00310,Dionísio Torres,Apartamento,71,1,Usado,549775.67,7743.32,CPF-07737,,À vista,2024,8,5.0
TX-00311,IMO-00311,Dionísio Torres,Casa,127,2,Usado,856698.35,6745.66,CPF-03758,,À vista,2023,6,5.0
TX-00312,IMO-00312,Maracanaú,Casa,197,3,Novo,555598.47,2820.3,CPF-01736,,À vista,2022,2,109.0
TX-00313,IMO-00313,Parangaba,Casa,120,4,Novo,525056.85,4375.47,CPF-01367,,À vista,2022,1,180.0
TX-00314,IMO-00314,Caucaia,Casa,153,3,Usado,809485.26,5290.75,CPF-09009,CNPJ-08004,À vista,2023,6,72.0
TX-00315,IMO-00315,Maracanaú,Apartamento,115,3,Usado,294231.33,2558.53,CPF-02580,,À vista,2024,5,73.0
TX-00316,IMO-00316,Papicu,Apartamento,54,2,Usado,376934.01,6980.26,CPF-01907,,À vista,2022,3,119.0
TX-00317,IMO-00317,Caucaia,Apartamento,76,3,Usado,229494.57,3019.67,CPF-01142,,À vista,2023,5,131.0
TX-00318,IMO-00318,Maraponga,Flat/Studio,38,1,Usado,137254.53,3611.96,CPF-00769,,Financiamento,2023,3,120.0
TX-00319,IMO-00319,Montese,Casa,119,3,Novo,673449.07,5659.24,CPF-03820,,À vista,2022,5,5.0
TX-00320,IMO-00320,Eusébio,Apartamento,86,1,Usado,371882.03,4324.21,CPF-04887,,À vista,2024,9,193.0
TX-00321,IMO-00321,Cocó,Casa,196,3,Usado,1696772.6,8657.0,CPF-04769,,À vista,2023,10,81.0
TX-00322,IMO-00322,Montese,Apartamento,117,3,Usado,577067.43,4932.2,CPF-05447,,À vista,2023,4,137.0
TX-00323,IMO-00323,Cocó,Apartamento,47,3,Usado,449529.51,9564.46,CPF-04891,,À vista,2022,1,50.0
TX-00324,IMO-00324,Maraponga,Casa,162,4,Usado,646596.8,3991.34,CPF-00385,,Financiamento,2024,6,107.0
TX-00325,IMO-00325,Aldeota,Apartamento,112,3,Usado,981383.63,8762.35,CPF-04297,,À vista,2023,8,7.0
TX-00326,IMO-00326,Caucaia,Casa,158,3,Usado,507090.48,3209.43,CPF-04346,,À vista,2023,12,25.0
TX-00327,IMO-00327,Dionísio Torres,Casa,116,3,Usado,1122306.17,9675.05,CPF-00913,,À vista,2024,5,71.0
TX-00328,IMO-00328,Varjota,Apartamento,75,3,Novo,797940.09,10639.2,CPF-05668,,À vista,2024,5,58.0
TX-00329,IMO-00329,Maracanaú,Apartamento,100,2,Novo,352341.4,3523.41,CPF-04391,,À vista,2023,7,75.0
TX-00330,IMO-00330,Papicu,Casa,142,2,Usado,966683.41,6807.63,CPF-06947,,À vista,2022,8,173.0
TX-00331,IMO-00331,Meireles,Flat/Studio,36,1,Usado,561567.89,15599.11,CPF-02612,,Financiamento,2022,5,5.0
TX-00332,IMO-00332,Eusébio,Apartamento,56,3,Novo,428920.67,7659.3,CPF-06929,,À vista,2023,10,95.0
TX-00333,IMO-00333,Messejana,Casa,96,3,Usado,323738.06,3372.27,CPF-07321,,Financiamento,2022,5,104.0
TX-00334,IMO-00334,Aldeota,Cobertura,222,4,Usado,2311568.03,10412.47,CPF-07074,,À vista,2024,3,38.0
TX-00335,IMO-00335,Parangaba,Apartamento,69,4,Usado,303169.79,4393.77,CPF-06780,,À vista,2022,12,
TX-00336,IMO-00336,Centro,Apartamento,55,3,Novo,355871.74,6470.4,CPF-05851,,À vista,2024,12,
TX-00337,IMO-00337,Maraponga,Cobertura,175,4,Usado,640534.93,3660.2,CPF-00831,,Financiamento,2024,1,113.0
TX-00338,IMO-00338,Montese,Cobertura,204,4,Novo,989133.89,4848.7,CPF-04289,,À vista,2024,1,62.0
TX-00339,IMO-00339,Parquelândia,Casa,130,5,Novo,1084404.59,8341.57,CPF-06107,,Financiamento,2024,9,158.0
TX-00340,IMO-00340,Cocó,Apartamento,79,3,Novo,761238.36,9635.93,CPF-06517,,À vista,2023,5,31.0
TX-00341,IMO-00341,Varjota,Flat/Studio,44,1,Novo,544546.92,12376.07,CPF-05765,,Financiamento,2022,6,130.0
TX-00342,IMO-00342,Varjota,Apartamento,57,3,Usado,499460.72,8762.47,CPF-00218,,À vista,2024,1,193.0
TX-00343,IMO-00343,Caucaia,Casa,143,5,Usado,369828.11,2586.21,CPF-04467,,Financiamento,2023,8,171.0
TX-00344,IMO-00344,Maraponga,Flat/Studio,34,1,Usado,120936.78,3556.96,CPF-00484,,Financiamento,2023,6,58.0
TX-00345,IMO-00345,Papicu,Apartamento,48,2,Usado,315630.07,6575.63,CPF-05381,,Financiamento,2022,11,80.0
TX-00346,IMO-00346,Montese,Flat/Studio,26,1,Novo,122900.77,4726.95,CPF-07150,,À vista,2022,12,132.0
TX-00347,IMO-00347,Dionísio Torres,Apartamento,90,4,Usado,428361.83,4759.58,CPF-06380,,Financiamento,2023,12,69.0
TX-00348,IMO-00348,Varjota,Apartamento,54,3,Novo,837101.78,15501.88,CPF-09018,,À vista,2023,8,89.0
TX-00349,IMO-00349,Eusébio,Cobertura,161,4,Novo,852187.56,5293.09,CPF-07737,,Financiamento,2023,4,144.0
TX-00350,IMO-00350,Meireles,Casa,212,4,Usado,2481375.26,11704.6,CPF-06075,,À vista,2023,7,52.0
TX-00351,IMO-00351,Papicu,Casa,157,4,Usado,1116391.41,7110.77,CPF-00155,,Financiamento,2023,10,111.0
TX-00352,IMO-00352,Papicu,Apartamento,101,4,Usado,545505.97,5401.05,CPF-07975,,Financiamento,2022,11,91.0
TX-00353,IMO-00353,Meireles,Flat/Studio,24,1,Usado,285077.14,11878.21,CPF-04883,,À vista,2024,3,269.0
TX-00354,IMO-00354,Maracanaú,Apartamento,82,2,Usado,356325.65,4345.43,CPF-09014,,À vista,2024,1,214.0
TX-00355,IMO-00355,Parangaba,Cobertura,187,3,Usado,792539.64,4238.18,CPF-02078,,À vista,2023,5,114.0
TX-00356,IMO-00356,Caucaia,Flat/Studio,28,1,Novo,87481.23,3124.33,CPF-04077,,À vista,2023,6,126.0
TX-00357,IMO-00357,Parangaba,Cobertura,174,3,Novo,734334.54,4220.31,CPF-06254,,À vista,2022,2,137.0
TX-00358,IMO-00358,Cocó,Apartamento,61,1,Usado,540134.0,8854.66,CPF-02136,,À vista,2022,2,43.0
TX-00359,IMO-00359,Eusébio,Apartamento,58,2,Usado,346037.69,5966.17,CPF-06401,,Financiamento,2023,10,76.0
TX-00360,IMO-00360,Parquelândia,Apartamento,30,3,Novo,202516.87,6750.56,CPF-02622,,Financiamento,2023,9,149.0
TX-00361,IMO-00361,Aquiraz (Beach Park),Flat/Studio,29,1,Usado,280367.63,9667.85,CPF-01429,,Financiamento,2024,9,86.0
TX-00362,IMO-00362,Varjota,Flat/Studio,35,1,Usado,323071.1,9230.6,CPF-03501,,Financiamento,2022,8,180.0
TX-00363,IMO-00363,Cocó,Apartamento,74,4,Novo,975635.72,13184.27,CPF-04397,,Financiamento,2024,12,85.0
TX-00364,IMO-00364,Luciano Cavalcante,Cobertura,173,4,Usado,1467372.46,8481.92,CPF-05502,,À vista,2024,2,32.0
TX-00365,IMO-00365,Varjota,Casa,144,4,Novo,1224996.65,8506.92,CPF-01976,,À vista,2022,12,126.0
TX-00366,IMO-00366,Meireles,Apartamento,108,4,Usado,1378275.72,12761.81,CPF-04114,,Financiamento,2024,3,36.0
TX-00367,IMO-00367,Eusébio,Flat/Studio,27,1,Usado,133816.23,4956.16,CPF-01859,,À vista,2024,4,167.0
TX-00368,IMO-00368,Aquiraz (Beach Park),Apartamento,135,2,Usado,1165363.22,8632.32,CPF-06679,,Financiamento,2022,7,42.0
TX-00369,IMO-00369,Messejana,Flat/Studio,39,1,Usado,184875.4,4740.39,CPF-06320,,À vista,2022,4,31.0
TX-00370,IMO-00370,Centro,Flat/Studio,55,1,Novo,348669.64,6339.45,CPF-00360,,Financiamento,2022,7,55.0
TX-00371,IMO-00371,Centro,Flat/Studio,26,1,Usado,156150.73,6005.8,CPF-02907,,À vista,2023,3,59.0
TX-00372,IMO-00372,Eusébio,Flat/Studio,28,1,Usado,156523.26,5590.12,CPF-01069,,À vista,2024,4,
TX-00373,IMO-00373,Meireles,Apartamento,92,3,Novo,856306.08,9307.67,CPF-01888,,À vista,2022,8,103.0
TX-00374,IMO-00374,Montese,Apartamento,102,4,Usado,382599.27,3750.97,CPF-05765,,À vista,2024,11,44.0
TX-00375,IMO-00375,Dionísio Torres,Cobertura,192,3,Usado,1453111.28,7568.29,CPF-01962,,Financiamento,2024,8,48.0
TX-00376,IMO-00376,Messejana,Apartamento,81,3,Usado,312164.2,3853.88,CPF-07127,,À vista,2023,10,153.0
TX-00377,IMO-00377,Fátima,Apartamento,71,3,Novo,609453.22,8583.85,CPF-06200,,À vista,2024,2,121.0
TX-00378,IMO-00378,Parquelândia,Apartamento,102,1,Usado,719516.5,7054.08,CPF-06403,,Financiamento,2023,1,109.0
TX-00379,IMO-00379,Varjota,Apartamento,106,3,Usado,809791.3,7639.54,CPF-00030,,À vista,2023,9,77.0
TX-00380,IMO-00380,Aquiraz (Beach Park),Casa,161,4,Novo,1576695.07,9793.14,CPF-05272,,Financiamento,2023,5,207.0
TX-00381,IMO-00381,Montese,Apartamento,78,1,Usado,407786.6,5228.03,CPF-04410,,À vista,2023,8,46.0
TX-00382,IMO-00382,Dionísio Torres,Apartamento,75,4,Usado,617934.48,8239.13,CPF-03581,,À vista,2022,6,52.0
TX-00383,IMO-00383,Eusébio,Flat/Studio,39,1,Usado,257052.79,6591.1,CPF-02471,,Financiamento,2023,10,195.0
TX-00384,IMO-00384,Luciano Cavalcante,Apartamento,81,3,Usado,649342.49,8016.57,CPF-00878,,À vista,2022,10,5.0
TX-00385,IMO-00385,Varjota,Cobertura,172,4,Novo,2074432.53,12060.65,CPF-09018,CNPJ-08004,À vista,2022,9,129.0
TX-00386,IMO-00386,Aldeota,Casa,166,3,Novo,1630086.09,9819.8,CPF-03611,,À vista,2024,2,38.0
TX-00387,IMO-00387,Aldeota,Apartamento,35,2,Usado,342309.16,9780.26,CPF-00850,,À vista,2024,10,105.0
TX-00388,IMO-00388,Papicu,Cobertura,141,3,Usado,870583.94,6174.35,CPF-03272,,Financiamento,2022,12,19.0
TX-00389,IMO-00389,Aquiraz (Beach Park),Apartamento,108,2,Usado,870137.18,8056.83,CPF-07126,,À vista,2024,6,65.0
TX-00390,IMO-00390,Montese,Cobertura,174,4,Novo,901299.72,5179.88,CPF-05739,,À vista,2024,10,47.0
TX-00391,IMO-00391,Maracanaú,Cobertura,135,4,Usado,340406.62,2521.53,CPF-03616,,Financiamento,2022,5,35.0
TX-00392,IMO-00392,Varjota,Flat/Studio,31,1,Novo,266154.24,8585.62,CPF-01679,,À vista,2022,4,
TX-00393,IMO-00393,Maraponga,Apartamento,75,2,Usado,342675.68,4569.01,CPF-01365,,À vista,2022,3,133.0
TX-00394,IMO-00394,Eusébio,Casa,220,4,Novo,1158229.73,5264.68,CPF-06649,,Financiamento,2022,1,64.0
TX-00395,IMO-00395,Luciano Cavalcante,Apartamento,80,2,Usado,711243.4,8890.54,CPF-07037,,À vista,2024,6,
TX-00396,IMO-00396,Luciano Cavalcante,Flat/Studio,29,1,Usado,236545.1,8156.73,CPF-03881,,À vista,2023,9,48.0
TX-00397,IMO-00397,Montese,Flat/Studio,24,1,Usado,89485.06,3728.54,CPF-06835,,À vista,2024,11,106.0
TX-00398,IMO-00398,Meireles,Cobertura,189,4,Usado,2353433.64,12452.03,CPF-01662,,À vista,2024,1,30.0
TX-00399,IMO-00399,Benfica,Casa,129,4,Novo,752543.64,5833.67,CPF-07232,,Financiamento,2022,10,102.0
TX-00400,IMO-00400,Edson Queiroz,Apartamento,100,4,Usado,655495.42,6554.95,CPF-01368,,À vista,2023,2,88.0
TX-00401,IMO-00401,Parquelândia,Apartamento,57,3,Novo,378791.24,6645.46,CPF-02148,,À vista,2023,8,148.0
TX-00402,IMO-00402,Luciano Cavalcante,Apartamento,34,3,Usado,223513.81,6573.94,CPF-01087,,À vista,2024,1,76.0
TX-00403,IMO-00403,Aldeota,Apartamento,88,2,Usado,982210.12,11161.48,CPF-02922,,À vista,2023,6,99.0
TX-00404,IMO-00404,Eusébio,Casa,142,3,Usado,859651.46,6053.88,CPF-01987,,À vista,2023,11,110.0
TX-00405,IMO-00405,Luciano Cavalcante,Apartamento,70,3,Novo,626961.53,8956.59,CPF-03293,,À vista,2022,2,121.0
TX-00406,IMO-00406,Messejana,Cobertura,189,5,Usado,625314.1,3308.54,CPF-04093,,Financiamento,2023,1,66.0
TX-00407,IMO-00407,Aldeota,Apartamento,38,3,Usado,375784.43,9889.06,CPF-06584,,À vista,2022,10,29.0
TX-00408,IMO-00408,Centro,Cobertura,189,4,Usado,1340043.73,7090.18,CPF-09018,,À vista,2023,12,110.0
TX-00409,IMO-00409,Fátima,Cobertura,163,4,Usado,1126113.34,6908.67,CPF-01200,,Financiamento,2024,3,18.0
TX-00410,IMO-00410,Cocó,Apartamento,69,3,Novo,730322.38,10584.38,CPF-04275,,À vista,2024,8,22.0
TX-00411,IMO-00411,Fátima,Cobertura,210,4,Usado,2338984.9,11138.02,CPF-09007,CNPJ-08004,À vista,2022,1,174.0
TX-00412,IMO-00412,Edson Queiroz,Casa,212,4,Usado,1767680.64,8338.12,CPF-04851,,À vista,2023,6,65.0
TX-00413,IMO-00413,Benfica,Casa,158,3,Usado,738359.83,4673.16,CPF-03337,,Financiamento,2023,4,123.0
TX-00414,IMO-00414,Luciano Cavalcante,Cobertura,170,4,Novo,2364262.64,13907.43,CPF-09012,,À vista,2023,12,136.0
TX-00415,IMO-00415,Parquelândia,Apartamento,46,3,Usado,292912.43,6367.66,CPF-06218,,À vista,2024,8,167.0
TX-00416,IMO-00416,Parquelândia,Casa,117,3,Usado,811861.53,6938.99,CPF-02388,,Financiamento,2023,2,86.0
TX-00417,IMO-00417,Papicu,Apartamento,36,4,Usado,301396.88,8372.14,CPF-00092,,Financiamento,2024,11,98.0
TX-00418,IMO-00418,Papicu,Apartamento,80,1,Usado,579350.84,7241.89,CPF-02967,,À vista,2024,12,94.0
